,system:time_start,total_precipitation
1630,"Jun 19, 2015",0.01
1631,"Jun 20, 2015",0.02
1632,"Jun 21, 2015",0.034
1633,"Jun 22, 2015",0.053
1634,"Jun 23, 2015",0.08
1635,"Jun 24, 2015",0.019
1636,"Jun 25, 2015",0.011000000000000001
1637,"Jun 26, 2015",0.023
1638,"Jun 27, 2015",0.022000000000000002
1639,"Jun 28, 2015",0.017
1640,"Jun 29, 2015",0.024
1641,"Jun 30, 2015",0.017
1642,"Jul 1, 2015",0.015
1643,"Jul 2, 2015",0.021
1644,"Jul 3, 2015",0.046
1645,"Jul 4, 2015",0.07
1646,"Jul 5, 2015",0.037000000000000005
1647,"Jul 6, 2015",0.022000000000000002
1648,"Jul 7, 2015",0.025
1649,"Jul 8, 2015",0.025
1650,"Jul 9, 2015",0.033
1651,"Jul 10, 2015",0.024
1652,"Jul 11, 2015",0.006999999999999999
1653,"Jul 12, 2015",0.006
1654,"Jul 13, 2015",0.013000000000000001
1655,"Jul 14, 2015",0.040999999999999995
1656,"Jul 15, 2015",0.157
1657,"Jul 16, 2015",0.113
1658,"Jul 17, 2015",0.011000000000000001
1659,"Jul 18, 2015",0.018000000000000002
1660,"Jul 19, 2015",0.040999999999999995
1661,"Jul 20, 2015",0.086
1662,"Jul 21, 2015",0.045
1663,"Jul 22, 2015",0.071
1664,"Jul 23, 2015",0.067
1665,"Jul 24, 2015",0.043
1666,"Jul 25, 2015",0.006
1667,"Jul 26, 2015",0.001
1668,"Jul 27, 2015",0.01
1669,"Jul 28, 2015",0.011000000000000001
1670,"Jul 29, 2015",0.009000000000000001
1671,"Jul 30, 2015",0.036000000000000004
1672,"Jul 31, 2015",0.07400000000000001
1673,"Aug 1, 2015",0.028999999999999998
1674,"Aug 2, 2015",0.011000000000000001
1675,"Aug 3, 2015",0.005
1676,"Aug 4, 2015",0.023
1677,"Aug 5, 2015",0.02
1678,"Aug 6, 2015",0.006999999999999999
1679,"Aug 7, 2015",0.021
1680,"Aug 8, 2015",0.013000000000000001
1681,"Aug 9, 2015",0.012
1682,"Aug 10, 2015",0.013000000000000001
1683,"Aug 11, 2015",0.006
1684,"Aug 12, 2015",0.006
1685,"Aug 13, 2015",0.016
1686,"Aug 14, 2015",0.02
1687,"Aug 15, 2015",0.061
1688,"Aug 16, 2015",0.054000000000000006
1689,"Aug 17, 2015",0.081
1690,"Aug 18, 2015",0.086
1691,"Aug 19, 2015",0.099
1692,"Aug 20, 2015",0.044000000000000004
1693,"Aug 21, 2015",0.003
1694,"Aug 22, 2015",0.015
1695,"Aug 23, 2015",0.026000000000000002
1696,"Aug 24, 2015",0.012
1697,"Aug 25, 2015",0.009000000000000001
1698,"Aug 26, 2015",0.023
1699,"Aug 27, 2015",0.027000000000000003
1700,"Aug 28, 2015",0.035
1701,"Aug 29, 2015",0.098
1702,"Aug 30, 2015",0.10300000000000001
1703,"Aug 31, 2015",0.235
1704,"Sep 1, 2015",0.077
1705,"Sep 2, 2015",0.035
1706,"Sep 3, 2015",0.042
1707,"Sep 4, 2015",0.008
1708,"Sep 5, 2015",0.013000000000000001
1709,"Sep 6, 2015",0.01
1710,"Sep 7, 2015",0.005
1711,"Sep 8, 2015",0.002
1712,"Sep 9, 2015",0.004
1713,"Sep 10, 2015",0.015
1714,"Sep 11, 2015",0.008
1715,"Sep 12, 2015",0.006999999999999999
1716,"Sep 13, 2015",0.005
1717,"Sep 14, 2015",0.003
1718,"Sep 15, 2015",0.005
1719,"Sep 16, 2015",0.003
1720,"Sep 17, 2015",0.003
1721,"Sep 18, 2015",0.004
1722,"Sep 19, 2015",0.045
1723,"Sep 20, 2015",0.059000000000000004
1724,"Sep 21, 2015",0.086
1725,"Sep 22, 2015",0.077
1726,"Sep 23, 2015",0.044000000000000004
1727,"Sep 24, 2015",0.021
1728,"Sep 25, 2015",0.001
1729,"Sep 26, 2015",0.001
1730,"Sep 27, 2015",0.005
1731,"Sep 28, 2015",0.001
1732,"Sep 29, 2015",0.0
1733,"Sep 30, 2015",0.0
1734,"Oct 1, 2015",0.001
1735,"Oct 2, 2015",0.004
1736,"Oct 3, 2015",0.003
1737,"Oct 4, 2015",0.001
1738,"Oct 5, 2015",0.008
1739,"Oct 6, 2015",0.006
1740,"Oct 7, 2015",0.008
1741,"Oct 8, 2015",0.012
1742,"Oct 9, 2015",0.003
1743,"Oct 10, 2015",0.003
1744,"Oct 11, 2015",0.005
1745,"Oct 12, 2015",0.004
1746,"Oct 13, 2015",0.016
1747,"Oct 14, 2015",0.006999999999999999
1748,"Oct 15, 2015",0.006999999999999999
1749,"Oct 16, 2015",0.005
1750,"Oct 17, 2015",0.008
1751,"Oct 18, 2015",0.004
1752,"Oct 19, 2015",0.0
1753,"Oct 20, 2015",0.002
1754,"Oct 21, 2015",0.002
1755,"Oct 22, 2015",0.002
1756,"Oct 23, 2015",0.003
1757,"Oct 24, 2015",0.001
1758,"Oct 25, 2015",0.0
1759,"Oct 26, 2015",0.0
1760,"Oct 27, 2015",0.0
1761,"Oct 28, 2015",0.0
1762,"Oct 29, 2015",0.0
1763,"Oct 30, 2015",0.001
1764,"Oct 31, 2015",0.003
1765,"Nov 1, 2015",0.004
1766,"Nov 2, 2015",0.002
1767,"Nov 3, 2015",0.002
1768,"Nov 4, 2015",0.002
1769,"Nov 5, 2015",0.001
1770,"Nov 6, 2015",0.0
1771,"Nov 7, 2015",0.0
1772,"Nov 8, 2015",0.0
1773,"Nov 9, 2015",0.0
1774,"Nov 10, 2015",0.0
1775,"Nov 11, 2015",0.0
1776,"Nov 12, 2015",0.0
1777,"Nov 13, 2015",0.0
1778,"Nov 14, 2015",0.0
1779,"Nov 15, 2015",0.002
1780,"Nov 16, 2015",0.002
1781,"Nov 17, 2015",0.001
1782,"Nov 18, 2015",0.001
1783,"Nov 19, 2015",0.0
1784,"Nov 20, 2015",0.0
1785,"Nov 21, 2015",0.0
1786,"Nov 22, 2015",0.0
1787,"Nov 23, 2015",0.0
1788,"Nov 24, 2015",0.0
1789,"Nov 25, 2015",0.0
1790,"Nov 26, 2015",0.0
1791,"Nov 27, 2015",0.0
1792,"Nov 28, 2015",0.0
1793,"Nov 29, 2015",0.0
1794,"Nov 30, 2015",0.0
1795,"Dec 1, 2015",0.001
1796,"Dec 2, 2015",0.001
1797,"Dec 3, 2015",0.002
1798,"Dec 4, 2015",0.001
1799,"Dec 5, 2015",0.0
1800,"Dec 6, 2015",0.0
1801,"Dec 7, 2015",0.0
1802,"Dec 8, 2015",0.0
1803,"Dec 9, 2015",0.0
1804,"Dec 10, 2015",0.001
1805,"Dec 11, 2015",0.0
1806,"Dec 12, 2015",0.004
1807,"Dec 13, 2015",0.001
1808,"Dec 14, 2015",0.0
1809,"Dec 15, 2015",0.0
1810,"Dec 16, 2015",0.0
1811,"Dec 17, 2015",0.0
1812,"Dec 18, 2015",0.0
1813,"Dec 19, 2015",0.0
1814,"Dec 20, 2015",0.0
1815,"Dec 21, 2015",0.0
1816,"Dec 22, 2015",0.0
1817,"Dec 23, 2015",0.0
1818,"Dec 24, 2015",0.0
1819,"Dec 25, 2015",0.0
1820,"Dec 26, 2015",0.0
1821,"Dec 27, 2015",0.0
1822,"Dec 28, 2015",0.0
1823,"Dec 29, 2015",0.0
1824,"Dec 30, 2015",0.0
1825,"Dec 31, 2015",0.0
1826,"Jan 1, 2016",0.0
1827,"Jan 2, 2016",0.0
1828,"Jan 3, 2016",0.0
1829,"Jan 4, 2016",0.0
1830,"Jan 5, 2016",0.0
1831,"Jan 6, 2016",0.0
1832,"Jan 7, 2016",0.002
1833,"Jan 8, 2016",0.003
1834,"Jan 9, 2016",0.006
1835,"Jan 10, 2016",0.0
1836,"Jan 11, 2016",0.0
1837,"Jan 12, 2016",0.0
1838,"Jan 13, 2016",0.0
1839,"Jan 14, 2016",0.002
1840,"Jan 15, 2016",0.0
1841,"Jan 16, 2016",0.0
1842,"Jan 17, 2016",0.0
1843,"Jan 18, 2016",0.0
1844,"Jan 19, 2016",0.001
1845,"Jan 20, 2016",0.01
1846,"Jan 21, 2016",0.001
1847,"Jan 22, 2016",0.001
1848,"Jan 23, 2016",0.0
1849,"Jan 24, 2016",0.0
1850,"Jan 25, 2016",0.0
1851,"Jan 26, 2016",0.0
1852,"Jan 27, 2016",0.005
1853,"Jan 28, 2016",0.001
1854,"Jan 29, 2016",0.0
1855,"Jan 30, 2016",0.003
1856,"Jan 31, 2016",0.003
1857,"Feb 1, 2016",0.002
1858,"Feb 2, 2016",0.001
1859,"Feb 3, 2016",0.0
1860,"Feb 4, 2016",0.0
1861,"Feb 5, 2016",0.0
1862,"Feb 6, 2016",0.0
1863,"Feb 7, 2016",0.0
1864,"Feb 8, 2016",0.001
1865,"Feb 9, 2016",0.004
1866,"Feb 10, 2016",0.001
1867,"Feb 11, 2016",0.002
1868,"Feb 12, 2016",0.001
1869,"Feb 13, 2016",0.0
1870,"Feb 14, 2016",0.0
1871,"Feb 15, 2016",0.0
1872,"Feb 16, 2016",0.0
1873,"Feb 17, 2016",0.0
1874,"Feb 18, 2016",0.0
1875,"Feb 19, 2016",0.001
1876,"Feb 20, 2016",0.002
1877,"Feb 21, 2016",0.004
1878,"Feb 22, 2016",0.0
1879,"Feb 23, 2016",0.0
1880,"Feb 24, 2016",0.001
1881,"Feb 25, 2016",0.001
1882,"Feb 26, 2016",0.002
1883,"Feb 27, 2016",0.001
1884,"Feb 28, 2016",0.005
1885,"Feb 29, 2016",0.004
1886,"Mar 1, 2016",0.006
1887,"Mar 2, 2016",0.002
1888,"Mar 3, 2016",0.005
1889,"Mar 4, 2016",0.008
1890,"Mar 5, 2016",0.01
1891,"Mar 6, 2016",0.005
1892,"Mar 7, 2016",0.001
1893,"Mar 8, 2016",0.003
1894,"Mar 9, 2016",0.004
1895,"Mar 10, 2016",0.002
1896,"Mar 11, 2016",0.0
1897,"Mar 12, 2016",0.001
1898,"Mar 13, 2016",0.004
1899,"Mar 14, 2016",0.0
1900,"Mar 15, 2016",0.002
1901,"Mar 16, 2016",0.001
1902,"Mar 17, 2016",0.0
1903,"Mar 18, 2016",0.001
1904,"Mar 19, 2016",0.024
1905,"Mar 20, 2016",0.004
1906,"Mar 21, 2016",0.005
1907,"Mar 22, 2016",0.0
1908,"Mar 23, 2016",0.0
1909,"Mar 24, 2016",0.0
1910,"Mar 25, 2016",0.0
1911,"Mar 26, 2016",0.002
1912,"Mar 27, 2016",0.017
1913,"Mar 28, 2016",0.012
1914,"Mar 29, 2016",0.003
1915,"Mar 30, 2016",0.006
1916,"Mar 31, 2016",0.006999999999999999
1917,"Apr 1, 2016",0.011000000000000001
1918,"Apr 2, 2016",0.001
1919,"Apr 3, 2016",0.013000000000000001
1920,"Apr 4, 2016",0.004
1921,"Apr 5, 2016",0.036000000000000004
1922,"Apr 6, 2016",0.024
1923,"Apr 7, 2016",0.015
1924,"Apr 8, 2016",0.006
1925,"Apr 9, 2016",0.009000000000000001
1926,"Apr 10, 2016",0.006999999999999999
1927,"Apr 11, 2016",0.006999999999999999
1928,"Apr 12, 2016",0.004
1929,"Apr 13, 2016",0.003
1930,"Apr 14, 2016",0.018000000000000002
1931,"Apr 15, 2016",0.019
1932,"Apr 16, 2016",0.05
1933,"Apr 17, 2016",0.028999999999999998
1934,"Apr 18, 2016",0.051
1935,"Apr 19, 2016",0.031
1936,"Apr 20, 2016",0.054000000000000006
1937,"Apr 21, 2016",0.045
1938,"Apr 22, 2016",0.03
1939,"Apr 23, 2016",0.035
1940,"Apr 24, 2016",0.01
1941,"Apr 25, 2016",0.006
1942,"Apr 26, 2016",0.013999999999999999
1943,"Apr 27, 2016",0.013000000000000001
1944,"Apr 28, 2016",0.01
1945,"Apr 29, 2016",0.012
1946,"Apr 30, 2016",0.015
1947,"May 1, 2016",0.013000000000000001
1948,"May 2, 2016",0.012
1949,"May 3, 2016",0.006
1950,"May 4, 2016",0.003
1951,"May 5, 2016",0.011000000000000001
1952,"May 6, 2016",0.008
1953,"May 7, 2016",0.005
1954,"May 8, 2016",0.001
1955,"May 9, 2016",0.01
1956,"May 10, 2016",0.006
1957,"May 11, 2016",0.012
1958,"May 12, 2016",0.008
1959,"May 13, 2016",0.042
1960,"May 14, 2016",0.057
1961,"May 15, 2016",0.061
1962,"May 16, 2016",0.055
1963,"May 17, 2016",0.059000000000000004
1964,"May 18, 2016",0.034
1965,"May 19, 2016",0.019
1966,"May 20, 2016",0.026000000000000002
1967,"May 21, 2016",0.08800000000000001
1968,"May 22, 2016",0.011000000000000001
1969,"May 23, 2016",0.005
1970,"May 24, 2016",0.016
1971,"May 25, 2016",0.006999999999999999
1972,"May 26, 2016",0.005
1973,"May 27, 2016",0.006999999999999999
1974,"May 28, 2016",0.028999999999999998
1975,"May 29, 2016",0.009000000000000001
1976,"May 30, 2016",0.006999999999999999
1977,"May 31, 2016",0.006999999999999999
1978,"Jun 1, 2016",0.006999999999999999
1979,"Jun 2, 2016",0.004
1980,"Jun 3, 2016",0.003
1981,"Jun 4, 2016",0.002
1982,"Jun 5, 2016",0.01
1983,"Jun 6, 2016",0.008
1984,"Jun 7, 2016",0.019
1985,"Jun 8, 2016",0.013999999999999999
1986,"Jun 9, 2016",0.047
1987,"Jun 10, 2016",0.013999999999999999
1988,"Jun 11, 2016",0.11699999999999999
1989,"Jun 12, 2016",0.042
1990,"Jun 13, 2016",0.02
1991,"Jun 14, 2016",0.016
1992,"Jun 15, 2016",0.019
1993,"Jun 16, 2016",0.006999999999999999
1994,"Jun 17, 2016",0.061
1995,"Jun 18, 2016",0.024
1996,"Jun 19, 2016",0.027999999999999997
1997,"Jun 20, 2016",0.013999999999999999
1998,"Jun 21, 2016",0.008
1999,"Jun 22, 2016",0.024
2000,"Jun 23, 2016",0.024
2001,"Jun 24, 2016",0.018000000000000002
2002,"Jun 25, 2016",0.011000000000000001
2003,"Jun 26, 2016",0.015
2004,"Jun 27, 2016",0.004
2005,"Jun 28, 2016",0.006
2006,"Jun 29, 2016",0.009000000000000001
2007,"Jun 30, 2016",0.004
2008,"Jul 1, 2016",0.055
2009,"Jul 2, 2016",0.076
2010,"Jul 3, 2016",0.08199999999999999
2011,"Jul 4, 2016",0.08900000000000001
2012,"Jul 5, 2016",0.062
2013,"Jul 6, 2016",0.017
2014,"Jul 7, 2016",0.008
2015,"Jul 8, 2016",0.011000000000000001
2016,"Jul 9, 2016",0.017
2017,"Jul 10, 2016",0.013999999999999999
2018,"Jul 11, 2016",0.019
2019,"Jul 12, 2016",0.024
2020,"Jul 13, 2016",0.026000000000000002
2021,"Jul 14, 2016",0.021
2022,"Jul 15, 2016",0.026000000000000002
2023,"Jul 16, 2016",0.086
2024,"Jul 17, 2016",0.062
2025,"Jul 18, 2016",0.094
2026,"Jul 19, 2016",0.078
2027,"Jul 20, 2016",0.044000000000000004
2028,"Jul 21, 2016",0.027000000000000003
2029,"Jul 22, 2016",0.025
2030,"Jul 23, 2016",0.045
2031,"Jul 24, 2016",0.063
2032,"Jul 25, 2016",0.052000000000000005
2033,"Jul 26, 2016",0.009000000000000001
2034,"Jul 27, 2016",0.01
2035,"Jul 28, 2016",0.018000000000000002
2036,"Jul 29, 2016",0.017
2037,"Jul 30, 2016",0.006999999999999999
2038,"Jul 31, 2016",0.013000000000000001
2039,"Aug 1, 2016",0.01
2040,"Aug 2, 2016",0.006
2041,"Aug 3, 2016",0.002
2042,"Aug 4, 2016",0.005
2043,"Aug 5, 2016",0.012
2044,"Aug 6, 2016",0.011000000000000001
2045,"Aug 7, 2016",0.017
2046,"Aug 8, 2016",0.013000000000000001
2047,"Aug 9, 2016",0.022000000000000002
2048,"Aug 10, 2016",0.019
2049,"Aug 11, 2016",0.018000000000000002
2050,"Aug 12, 2016",0.019
2051,"Aug 13, 2016",0.011000000000000001
2052,"Aug 14, 2016",0.008
2053,"Aug 15, 2016",0.01
2054,"Aug 16, 2016",0.018000000000000002
2055,"Aug 17, 2016",0.006
2056,"Aug 18, 2016",0.006
2057,"Aug 19, 2016",0.001
2058,"Aug 20, 2016",0.005
2059,"Aug 21, 2016",0.021
2060,"Aug 22, 2016",0.002
2061,"Aug 23, 2016",0.002
2062,"Aug 24, 2016",0.005
2063,"Aug 25, 2016",0.013999999999999999
2064,"Aug 26, 2016",0.006999999999999999
2065,"Aug 27, 2016",0.012
2066,"Aug 28, 2016",0.033
2067,"Aug 29, 2016",0.013999999999999999
2068,"Aug 30, 2016",0.013999999999999999
2069,"Aug 31, 2016",0.023
2070,"Sep 1, 2016",0.035
2071,"Sep 2, 2016",0.039
2072,"Sep 3, 2016",0.033
2073,"Sep 4, 2016",0.03
2074,"Sep 5, 2016",0.017
2075,"Sep 6, 2016",0.012
2076,"Sep 7, 2016",0.016
2077,"Sep 8, 2016",0.006
2078,"Sep 9, 2016",0.01
2079,"Sep 10, 2016",0.011000000000000001
2080,"Sep 11, 2016",0.025
2081,"Sep 12, 2016",0.013000000000000001
2082,"Sep 13, 2016",0.031
2083,"Sep 14, 2016",0.006
2084,"Sep 15, 2016",0.011000000000000001
2085,"Sep 16, 2016",0.01
2086,"Sep 17, 2016",0.011000000000000001
2087,"Sep 18, 2016",0.009000000000000001
2088,"Sep 19, 2016",0.011000000000000001
2089,"Sep 20, 2016",0.008
2090,"Sep 21, 2016",0.025
2091,"Sep 22, 2016",0.005
2092,"Sep 23, 2016",0.012
2093,"Sep 24, 2016",0.011000000000000001
2094,"Sep 25, 2016",0.015
2095,"Sep 26, 2016",0.012
2096,"Sep 27, 2016",0.012
2097,"Sep 28, 2016",0.006
2098,"Sep 29, 2016",0.004
2099,"Sep 30, 2016",0.002
2100,"Oct 1, 2016",0.005
2101,"Oct 2, 2016",0.006999999999999999
2102,"Oct 3, 2016",0.009000000000000001
2103,"Oct 4, 2016",0.006999999999999999
2104,"Oct 5, 2016",0.006
2105,"Oct 6, 2016",0.008
2106,"Oct 7, 2016",0.012
2107,"Oct 8, 2016",0.006999999999999999
2108,"Oct 9, 2016",0.013999999999999999
2109,"Oct 10, 2016",0.05
2110,"Oct 11, 2016",0.03
2111,"Oct 12, 2016",0.071
2112,"Oct 13, 2016",0.001
2113,"Oct 14, 2016",0.001
2114,"Oct 15, 2016",0.0
2115,"Oct 16, 2016",0.0
2116,"Oct 17, 2016",0.001
2117,"Oct 18, 2016",0.005
2118,"Oct 19, 2016",0.001
2119,"Oct 20, 2016",0.0
2120,"Oct 21, 2016",0.002
2121,"Oct 22, 2016",0.001
2122,"Oct 23, 2016",0.002
2123,"Oct 24, 2016",0.0
2124,"Oct 25, 2016",0.0
2125,"Oct 26, 2016",0.005
2126,"Oct 27, 2016",0.032
2127,"Oct 28, 2016",0.002
2128,"Oct 29, 2016",0.002
2129,"Oct 30, 2016",0.002
2130,"Oct 31, 2016",0.001
2131,"Nov 1, 2016",0.001
2132,"Nov 2, 2016",0.003
2133,"Nov 3, 2016",0.002
2134,"Nov 4, 2016",0.002
2135,"Nov 5, 2016",0.006
2136,"Nov 6, 2016",0.005
2137,"Nov 7, 2016",0.006999999999999999
2138,"Nov 8, 2016",0.0
2139,"Nov 9, 2016",0.0
2140,"Nov 10, 2016",0.0
2141,"Nov 11, 2016",0.0
2142,"Nov 12, 2016",0.001
2143,"Nov 13, 2016",0.001
2144,"Nov 14, 2016",0.0
2145,"Nov 15, 2016",0.0
2146,"Nov 16, 2016",0.0
2147,"Nov 17, 2016",0.0
2148,"Nov 18, 2016",0.0
2149,"Nov 19, 2016",0.0
2150,"Nov 20, 2016",0.0
2151,"Nov 21, 2016",0.0
2152,"Nov 22, 2016",0.0
2153,"Nov 23, 2016",0.0
2154,"Nov 24, 2016",0.0
2155,"Nov 25, 2016",0.0
2156,"Nov 26, 2016",0.0
2157,"Nov 27, 2016",0.0
2158,"Nov 28, 2016",0.0
2159,"Nov 29, 2016",0.0
2160,"Nov 30, 2016",0.0
2161,"Dec 1, 2016",0.0
2162,"Dec 2, 2016",0.001
2163,"Dec 3, 2016",0.0
2164,"Dec 4, 2016",0.0
2165,"Dec 5, 2016",0.0
2166,"Dec 6, 2016",0.0
2167,"Dec 7, 2016",0.0
2168,"Dec 8, 2016",0.0
2169,"Dec 9, 2016",0.0
2170,"Dec 10, 2016",0.0
2171,"Dec 11, 2016",0.0
2172,"Dec 12, 2016",0.0
2173,"Dec 13, 2016",0.0
2174,"Dec 14, 2016",0.0
2175,"Dec 15, 2016",0.0
2176,"Dec 16, 2016",0.0
2177,"Dec 17, 2016",0.0
2178,"Dec 18, 2016",0.0
2179,"Dec 19, 2016",0.004
2180,"Dec 20, 2016",0.005
2181,"Dec 21, 2016",0.001
2182,"Dec 22, 2016",0.0
2183,"Dec 23, 2016",0.003
2184,"Dec 24, 2016",0.004
2185,"Dec 25, 2016",0.0
2186,"Dec 26, 2016",0.001
2187,"Dec 27, 2016",0.0
2188,"Dec 28, 2016",0.0
2189,"Dec 29, 2016",0.0
2190,"Dec 30, 2016",0.0
2191,"Dec 31, 2016",0.0
2192,"Jan 1, 2017",0.0
2193,"Jan 2, 2017",0.0
2194,"Jan 3, 2017",0.0
2195,"Jan 4, 2017",0.001
2196,"Jan 5, 2017",0.001
2197,"Jan 6, 2017",0.0
2198,"Jan 7, 2017",0.0
2199,"Jan 8, 2017",0.0
2200,"Jan 9, 2017",0.0
2201,"Jan 10, 2017",0.002
2202,"Jan 11, 2017",0.0
2203,"Jan 12, 2017",0.002
2204,"Jan 13, 2017",0.0
2205,"Jan 14, 2017",0.0
2206,"Jan 15, 2017",0.0
2207,"Jan 16, 2017",0.0
2208,"Jan 17, 2017",0.0
2209,"Jan 18, 2017",0.0
2210,"Jan 19, 2017",0.0
2211,"Jan 20, 2017",0.0
2212,"Jan 21, 2017",0.0
2213,"Jan 22, 2017",0.0
2214,"Jan 23, 2017",0.0
2215,"Jan 24, 2017",0.0
2216,"Jan 25, 2017",0.0
2217,"Jan 26, 2017",0.0
2218,"Jan 27, 2017",0.0
2219,"Jan 28, 2017",0.006
2220,"Jan 29, 2017",0.0
2221,"Jan 30, 2017",0.0
2222,"Jan 31, 2017",0.001
2223,"Feb 1, 2017",0.0
2224,"Feb 2, 2017",0.0
2225,"Feb 3, 2017",0.0
2226,"Feb 4, 2017",0.0
2227,"Feb 5, 2017",0.0
2228,"Feb 6, 2017",0.0
2229,"Feb 7, 2017",0.0
2230,"Feb 8, 2017",0.0
2231,"Feb 9, 2017",0.0
2232,"Feb 10, 2017",0.0
2233,"Feb 11, 2017",0.0
2234,"Feb 12, 2017",0.0
2235,"Feb 13, 2017",0.0
2236,"Feb 14, 2017",0.002
2237,"Feb 15, 2017",0.0
2238,"Feb 16, 2017",0.0
2239,"Feb 17, 2017",0.0
2240,"Feb 18, 2017",0.0
2241,"Feb 19, 2017",0.001
2242,"Feb 20, 2017",0.013999999999999999
2243,"Feb 21, 2017",0.015
2244,"Feb 22, 2017",0.015
2245,"Feb 23, 2017",0.001
2246,"Feb 24, 2017",0.0
2247,"Feb 25, 2017",0.0
2248,"Feb 26, 2017",0.0
2249,"Feb 27, 2017",0.0
2250,"Feb 28, 2017",0.001
2251,"Mar 1, 2017",0.001
2252,"Mar 2, 2017",0.001
2253,"Mar 3, 2017",0.003
2254,"Mar 4, 2017",0.002
2255,"Mar 5, 2017",0.01
2256,"Mar 6, 2017",0.0
2257,"Mar 7, 2017",0.0
2258,"Mar 8, 2017",0.005
2259,"Mar 9, 2017",0.005
2260,"Mar 10, 2017",0.017
2261,"Mar 11, 2017",0.027000000000000003
2262,"Mar 12, 2017",0.001
2263,"Mar 13, 2017",0.0
2264,"Mar 14, 2017",0.0
2265,"Mar 15, 2017",0.0
2266,"Mar 16, 2017",0.001
2267,"Mar 17, 2017",0.004
2268,"Mar 18, 2017",0.008
2269,"Mar 19, 2017",0.006999999999999999
2270,"Mar 20, 2017",0.008
2271,"Mar 21, 2017",0.001
2272,"Mar 22, 2017",0.001
2273,"Mar 23, 2017",0.003
2274,"Mar 24, 2017",0.006999999999999999
2275,"Mar 25, 2017",0.017
2276,"Mar 26, 2017",0.002
2277,"Mar 27, 2017",0.002
2278,"Mar 28, 2017",0.015
2279,"Mar 29, 2017",0.027000000000000003
2280,"Mar 30, 2017",0.036000000000000004
2281,"Mar 31, 2017",0.02
2282,"Apr 1, 2017",0.048
2283,"Apr 2, 2017",0.040999999999999995
2284,"Apr 3, 2017",0.049
2285,"Apr 4, 2017",0.044000000000000004
2286,"Apr 5, 2017",0.047
2287,"Apr 6, 2017",0.006
2288,"Apr 7, 2017",0.01
2289,"Apr 8, 2017",0.005
2290,"Apr 9, 2017",0.004
2291,"Apr 10, 2017",0.0
2292,"Apr 11, 2017",0.0
2293,"Apr 12, 2017",0.001
2294,"Apr 13, 2017",0.006
2295,"Apr 14, 2017",0.004
2296,"Apr 15, 2017",0.01
2297,"Apr 16, 2017",0.005
2298,"Apr 17, 2017",0.001
2299,"Apr 18, 2017",0.003
2300,"Apr 19, 2017",0.038
2301,"Apr 20, 2017",0.044000000000000004
2302,"Apr 21, 2017",0.05
2303,"Apr 22, 2017",0.09
2304,"Apr 23, 2017",0.013000000000000001
2305,"Apr 24, 2017",0.028999999999999998
2306,"Apr 25, 2017",0.028999999999999998
2307,"Apr 26, 2017",0.015
2308,"Apr 27, 2017",0.01
2309,"Apr 28, 2017",0.005
2310,"Apr 29, 2017",0.005
2311,"Apr 30, 2017",0.006999999999999999
2312,"May 1, 2017",0.005
2313,"May 2, 2017",0.002
2314,"May 3, 2017",0.002
2315,"May 4, 2017",0.006999999999999999
2316,"May 5, 2017",0.013000000000000001
2317,"May 6, 2017",0.016
2318,"May 7, 2017",0.011000000000000001
2319,"May 8, 2017",0.004
2320,"May 9, 2017",0.006
2321,"May 10, 2017",0.006999999999999999
2322,"May 11, 2017",0.006
2323,"May 12, 2017",0.023
2324,"May 13, 2017",0.018000000000000002
2325,"May 14, 2017",0.023
2326,"May 15, 2017",0.031
2327,"May 16, 2017",0.021
2328,"May 17, 2017",0.011000000000000001
2329,"May 18, 2017",0.009000000000000001
2330,"May 19, 2017",0.004
2331,"May 20, 2017",0.011000000000000001
2332,"May 21, 2017",0.006
2333,"May 22, 2017",0.006999999999999999
2334,"May 23, 2017",0.01
2335,"May 24, 2017",0.005
2336,"May 25, 2017",0.006999999999999999
2337,"May 26, 2017",0.013000000000000001
2338,"May 27, 2017",0.011000000000000001
2339,"May 28, 2017",0.004
2340,"May 29, 2017",0.031
2341,"May 30, 2017",0.057999999999999996
2342,"May 31, 2017",0.034
2343,"Jun 1, 2017",0.027999999999999997
2344,"Jun 2, 2017",0.061
2345,"Jun 3, 2017",0.034
2346,"Jun 4, 2017",0.027000000000000003
2347,"Jun 5, 2017",0.006
2348,"Jun 6, 2017",0.002
2349,"Jun 7, 2017",0.002
2350,"Jun 8, 2017",0.005
2351,"Jun 9, 2017",0.013000000000000001
2352,"Jun 10, 2017",0.008
2353,"Jun 11, 2017",0.032
2354,"Jun 12, 2017",0.09300000000000001
2355,"Jun 13, 2017",0.045
2356,"Jun 14, 2017",0.018000000000000002
2357,"Jun 15, 2017",0.032
2358,"Jun 16, 2017",0.099
2359,"Jun 17, 2017",0.046
2360,"Jun 18, 2017",0.033
2361,"Jun 19, 2017",0.046
2362,"Jun 20, 2017",0.016
2363,"Jun 21, 2017",0.026000000000000002
2364,"Jun 22, 2017",0.018000000000000002
2365,"Jun 23, 2017",0.008
2366,"Jun 24, 2017",0.005
2367,"Jun 25, 2017",0.006
2368,"Jun 26, 2017",0.015
2369,"Jun 27, 2017",0.006999999999999999
2370,"Jun 28, 2017",0.022000000000000002
2371,"Jun 29, 2017",0.023
2372,"Jun 30, 2017",0.07200000000000001
2373,"Jul 1, 2017",0.054000000000000006
2374,"Jul 2, 2017",0.047
